URI,TrackName,ArtistURI,ArtistName,ArtistPopularity,ArtistGenres,Album,TrackPopularity,Explicit,ReleaseDate,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
spotify:track:23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,spotify:artist:2mLA48B366zkELXYx7hcDN,Peggy Gou,74,"['electra', 'float house']",(It Goes Like) Nanana [Edit],92,False,2023-06-15,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,audio_features,23RoR84KodL5HWvUTneQ1w,spotify:track:23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/tracks/23RoR84KodL5HWvUTneQ1w,https://api.spotify.com/v1/audio-analysis/23RoR84KodL5HWvUTneQ1w,231545,4
spotify:track:1cKHdTo9u0ZymJdPGSh6nq,I Was Never There,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,94,"['canadian contemporary r&b', 'canadian pop', 'pop']","My Dear Melancholy,",87,False,2018-03-30,0.323,0.737,10,-4.008,1,0.0338,0.142,0.000162,0.163,0.155,113.26,audio_features,1cKHdTo9u0ZymJdPGSh6nq,spotify:track:1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/tracks/1cKHdTo9u0ZymJdPGSh6nq,https://api.spotify.com/v1/audio-analysis/1cKHdTo9u0ZymJdPGSh6nq,241067,4
spotify:track:1kuGVB7EU95pJObxwvfwKS,vampire,spotify:artist:1McMsnEElThX1knmY4oliG,Olivia Rodrigo,91,['pop'],GUTS,94,True,2023-09-08,0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,audio_features,1kuGVB7EU95pJObxwvfwKS,spotify:track:1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS,219724,4
spotify:track:6maTPqynTmrkWIralgGaoP,If We Ever Broke Up,spotify:artist:311uEW9rt5g2NmzjGEKS2E,Mae Stephens,67,['singer-songwriter pop'],If We Ever Broke Up,83,True,2023-02-10,0.898,0.732,7,-3.982,1,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,audio_features,6maTPqynTmrkWIralgGaoP,spotify:track:6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/tracks/6maTPqynTmrkWIralgGaoP,https://api.spotify.com/v1/audio-analysis/6maTPqynTmrkWIralgGaoP,142759,4
spotify:track:5mHdCZtVyb4DcJw8799hZp,Escapism.,spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,RAYE,78,"['uk contemporary r&b', 'uk pop']",My 21st Century Blues,85,True,2023-02-03,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,audio_features,5mHdCZtVyb4DcJw8799hZp,spotify:track:5mHdCZtVyb4DcJw8799hZp,https://api.spotify.com/v1/tracks/5mHdCZtVyb4DcJw8799hZp,https://api.spotify.com/v1/audio-analysis/5mHdCZtVyb4DcJw8799hZp,272373,4
spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,82,"['piano rock', 'pop']","I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",90,False,2022-05-13,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4
spotify:track:0QZ5yyl6B6utIWkxeBDxQN,The Night We Met,spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,73,"['indie folk', 'modern rock', 'stomp and holler']",Strange Trails,80,False,2015-04-07,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,audio_features,0QZ5yyl6B6utIWkxeBDxQN,spotify:track:0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/tracks/0QZ5yyl6B6utIWkxeBDxQN,https://api.spotify.com/v1/audio-analysis/0QZ5yyl6B6utIWkxeBDxQN,208212,3
spotify:track:37vVp2sWHuuIBOSl1NswP6,i'm yours,spotify:artist:5arKwJZEvT5uKq4o0JfqR4,Isabel LaRosa,72,"['dark r&b', 'hyperpop', 'sped up']",i'm yours,81,False,2022-10-28,0.398,0.705,5,-7.07,0,0.0756,0.204,5.13e-05,0.443,0.635,111.487,audio_features,37vVp2sWHuuIBOSl1NswP6,spotify:track:37vVp2sWHuuIBOSl1NswP6,https://api.spotify.com/v1/tracks/37vVp2sWHuuIBOSl1NswP6,https://api.spotify.com/v1/audio-analysis/37vVp2sWHuuIBOSl1NswP6,145668,4
spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,94,"['canadian contemporary r&b', 'canadian pop', 'pop']",Starboy,84,False,2016-11-25,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,audio_features,2Ch7LmS7r2Gy2kc64wv3Bz,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,https://api.spotify.com/v1/tracks/2Ch7LmS7r2Gy2kc64wv3Bz,https://api.spotify.com/v1/audio-analysis/2Ch7LmS7r2Gy2kc64wv3Bz,260253,4
spotify:track:2aI21FnmY7TJVKeMaoQZ0t,Say It Right,spotify:artist:2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,76,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",Loose,82,False,2006-01-01,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,audio_features,2aI21FnmY7TJVKeMaoQZ0t,spotify:track:2aI21FnmY7TJVKeMaoQZ0t,https://api.spotify.com/v1/tracks/2aI21FnmY7TJVKeMaoQZ0t,https://api.spotify.com/v1/audio-analysis/2aI21FnmY7TJVKeMaoQZ0t,223080,4
spotify:track:3OHfY25tqY28d16oZczHc8,Kill Bill,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,89,"['pop', 'r&b', 'rap']",SOS,86,False,2022-12-09,0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,audio_features,3OHfY25tqY28d16oZczHc8,spotify:track:3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/tracks/3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/audio-analysis/3OHfY25tqY28d16oZczHc8,153947,4
spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,spotify:artist:57vWImR43h4CaDao012Ofp,Steve Lacy,80,['afrofuturism'],Bad Habit,81,True,2022-06-29,0.686,0.507,1,-7.097,1,0.0357,0.626,7.51e-05,0.383,0.69,168.955,audio_features,5CM4UuQ9Gnd6K2YyKGPMoK,spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/tracks/5CM4UuQ9Gnd6K2YyKGPMoK,https://api.spotify.com/v1/audio-analysis/5CM4UuQ9Gnd6K2YyKGPMoK,232115,4
spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,Boy's a Liar Pt. 2,spotify:artist:78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,76,['bedroom pop'],Boy's a liar Pt. 2,89,True,2023-02-03,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,audio_features,6AQbmUe0Qwf5PZnt4HmTXv,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/tracks/6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/audio-analysis/6AQbmUe0Qwf5PZnt4HmTXv,131013,4
spotify:track:5IgjP7X4th6nMNDh4akUHb,Under The Influence,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Chris Brown,85,"['pop rap', 'r&b', 'rap']",Indigo (Extended),87,True,2019-10-04,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,audio_features,5IgjP7X4th6nMNDh4akUHb,spotify:track:5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/tracks/5IgjP7X4th6nMNDh4akUHb,https://api.spotify.com/v1/audio-analysis/5IgjP7X4th6nMNDh4akUHb,184613,4
spotify:track:2cSdAkzAf2T4j4aLvx4LLz,Baby Girl,spotify:artist:5Kmr0b3ip8g9P2i0dLTC3Z,Disco Lines,61,['stutter house'],Baby Girl,76,False,2022-06-15,0.73,0.907,2,-3.72,1,0.0606,0.0921,0.114,0.23,0.249,120.968,audio_features,2cSdAkzAf2T4j4aLvx4LLz,spotify:track:2cSdAkzAf2T4j4aLvx4LLz,https://api.spotify.com/v1/tracks/2cSdAkzAf2T4j4aLvx4LLz,https://api.spotify.com/v1/audio-analysis/2cSdAkzAf2T4j4aLvx4LLz,111074,4
spotify:track:6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,spotify:artist:2W6WP4pHQTFlbr2z9S4n54,Kordhell,75,['drift phonk'],Murder In My Mind,86,True,2022-01-21,0.712,0.972,10,-0.514,1,0.112,0.00547,7.06e-05,0.128,0.568,119.966,audio_features,6qyS9qBy0mEk3qYaH8mPss,spotify:track:6qyS9qBy0mEk3qYaH8mPss,https://api.spotify.com/v1/tracks/6qyS9qBy0mEk3qYaH8mPss,https://api.spotify.com/v1/audio-analysis/6qyS9qBy0mEk3qYaH8mPss,145000,4
spotify:track:561jH07mF1jHuk7KlaeF0s,Mockingbird,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,89,"['detroit hip hop', 'hip hop', 'rap']",Encore (Deluxe Version),88,True,2004-11-12,0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,audio_features,561jH07mF1jHuk7KlaeF0s,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,250760,4
spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,Sunroof,spotify:artist:7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,68,['singer-songwriter pop'],Good Times Go,85,False,2023-06-09,0.768,0.714,10,-5.11,1,0.0401,0.352,0.0,0.15,0.842,131.443,audio_features,5YqEzk3C5c3UZ1D5fJUlXA,spotify:track:5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/tracks/5YqEzk3C5c3UZ1D5fJUlXA,https://api.spotify.com/v1/audio-analysis/5YqEzk3C5c3UZ1D5fJUlXA,163026,4
spotify:track:73vIOb4Q7YN6HeJTbscRx5,Miss You,spotify:artist:6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,73,['alternative hip hop'],Miss You,83,True,2022-08-05,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,audio_features,73vIOb4Q7YN6HeJTbscRx5,spotify:track:73vIOb4Q7YN6HeJTbscRx5,https://api.spotify.com/v1/tracks/73vIOb4Q7YN6HeJTbscRx5,https://api.spotify.com/v1/audio-analysis/73vIOb4Q7YN6HeJTbscRx5,206000,4
spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,SZA,89,"['pop', 'r&b', 'rap']",SOS,91,True,2022-12-09,0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,4iZ4pt7kvcaH6Yo8UoZ4s2,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,4
spotify:track:48CKzGWOC65n8a8kdANJV8,Only Love Can Hurt Like This - Slowed Down Version,spotify:artist:4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,66,"['british soul', 'talent show', 'uk pop']",Only Love Can Hurt Like This (Slowed Down Version),69,False,2022-02-28,0.554,0.854,6,-6.263,0,0.0567,0.102,9.26e-05,0.554,0.387,82.012,audio_features,48CKzGWOC65n8a8kdANJV8,spotify:track:48CKzGWOC65n8a8kdANJV8,https://api.spotify.com/v1/tracks/48CKzGWOC65n8a8kdANJV8,https://api.spotify.com/v1/audio-analysis/48CKzGWOC65n8a8kdANJV8,257744,4
spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,spotify:artist:77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,82,"['modern alternative rock', 'modern rock', 'pop']",I Love You.,91,False,2013-04-19,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,audio_features,2QjOHCTQ1Jl3zawyYOpxh6,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/tracks/2QjOHCTQ1Jl3zawyYOpxh6,https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6,240400,4
spotify:track:0VgkVdmE4gld66l8iyGjgx,Mask Off,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,Future,89,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",FUTURE,82,True,2017-06-30,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,audio_features,0VgkVdmE4gld66l8iyGjgx,spotify:track:0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/tracks/0VgkVdmE4gld66l8iyGjgx,https://api.spotify.com/v1/audio-analysis/0VgkVdmE4gld66l8iyGjgx,204600,4
spotify:track:4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,spotify:artist:0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,86,"['hip pop', 'pop', 'queens hip hop', 'rap']",Super Freaky Girl,77,True,2022-08-12,0.95,0.891,2,-2.653,1,0.241,0.0645,1.77e-05,0.309,0.912,133.01,audio_features,4C6Uex2ILwJi9sZXRdmqXp,spotify:track:4C6Uex2ILwJi9sZXRdmqXp,https://api.spotify.com/v1/tracks/4C6Uex2ILwJi9sZXRdmqXp,https://api.spotify.com/v1/audio-analysis/4C6Uex2ILwJi9sZXRdmqXp,170977,4
spotify:track:1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,spotify:artist:5y8tKLUfMvliMe8IKamR32,d4vd,77,"['bedroom pop', 'bedroom r&b']",Romantic Homicide,89,False,2022-07-20,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,1xK59OXxi2TAAAbmZK0kBL,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4
spotify:track:7ABLbnD53cQK00mhcaOUVG,LALA,spotify:artist:7iK8PXO48WeuP03g8YR51W,Myke Towers,87,"['reggaeton', 'trap latino', 'urbano latino']",LA VIDA ES UNA,97,True,2023-03-23,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,audio_features,7ABLbnD53cQK00mhcaOUVG,spotify:track:7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/audio-analysis/7ABLbnD53cQK00mhcaOUVG,197920,4
spotify:track:3LtpKP5abr2qqjunvjlX5i,Doja,spotify:artist:5H4yInM5zmHqpKIoMNAx4r,Central Cee,82,['melodic drill'],Doja,85,True,2022-07-21,0.911,0.573,6,-7.43,1,0.288,0.38,0.0,0.403,0.972,140.04,audio_features,3LtpKP5abr2qqjunvjlX5i,spotify:track:3LtpKP5abr2qqjunvjlX5i,https://api.spotify.com/v1/tracks/3LtpKP5abr2qqjunvjlX5i,https://api.spotify.com/v1/audio-analysis/3LtpKP5abr2qqjunvjlX5i,97393,4
spotify:track:27ZZdyTSQWI7Cug2d2PkqV,BILLIE EILISH.,spotify:artist:2qAwMsiIjTzlmfAkXKvhVA,Armani White,63,['indie hip hop'],BILLIE EILISH.,75,True,2022-05-19,0.9,0.509,1,-6.647,1,0.257,0.115,1.67e-06,0.0937,0.765,100.007,audio_features,27ZZdyTSQWI7Cug2d2PkqV,spotify:track:27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/tracks/27ZZdyTSQWI7Cug2d2PkqV,https://api.spotify.com/v1/audio-analysis/27ZZdyTSQWI7Cug2d2PkqV,99283,4
spotify:track:26b3oVLrRUaaybJulow9kz,People,spotify:artist:7kjSuFGKhLm8b5qXoMhRkJ,Libianca,70,['afrobeats'],People,88,False,2022-12-06,0.573,0.422,10,-7.621,0,0.0678,0.551,1.31e-05,0.102,0.693,124.357,audio_features,26b3oVLrRUaaybJulow9kz,spotify:track:26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,184791,5
spotify:track:1Fid2jjqsHViMX6xNH70hE,Atlantis,spotify:artist:4Ly0KABsxlx4fNj63zJTrF,Seafret,68,['folk-pop'],Tell Me It's Real (Expanded Edition),85,False,2016-01-29,0.4,0.479,8,-7.989,0,0.0308,0.0529,2.14e-06,0.115,0.213,166.159,audio_features,1Fid2jjqsHViMX6xNH70hE,spotify:track:1Fid2jjqsHViMX6xNH70hE,https://api.spotify.com/v1/tracks/1Fid2jjqsHViMX6xNH70hE,https://api.spotify.com/v1/audio-analysis/1Fid2jjqsHViMX6xNH70hE,229173,4
spotify:track:4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,87,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",I'm Good (Blue),91,True,2022-08-26,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
spotify:track:76OGwb5RA9h4FxQPT33ekc,SNAP,spotify:artist:46xBNx0j6cwY6sD9LgMTm1,Rosa Linn,69,['alt z'],SNAP,87,False,2022-03-19,0.565,0.636,0,-8.198,1,0.0638,0.107,9.9e-06,0.447,0.525,170.01,audio_features,76OGwb5RA9h4FxQPT33ekc,spotify:track:76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/tracks/76OGwb5RA9h4FxQPT33ekc,https://api.spotify.com/v1/audio-analysis/76OGwb5RA9h4FxQPT33ekc,179551,4
spotify:track:1yvMUkIOTeUNtNWlWRgANS,Unstoppable,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN,Sia,82,"['australian dance', 'australian pop', 'pop']",This Is Acting (Deluxe Version),82,False,2016-10-21,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,audio_features,1yvMUkIOTeUNtNWlWRgANS,spotify:track:1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/tracks/1yvMUkIOTeUNtNWlWRgANS,https://api.spotify.com/v1/audio-analysis/1yvMUkIOTeUNtNWlWRgANS,217747,4
spotify:track:6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,spotify:artist:3MZsBdqDrRTJihTHQrO6Dq,Joji,80,['viral pop'],Glimpse of Us,84,False,2022-06-10,0.44,0.317,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,0.268,169.914,audio_features,6xGruZOHLs39ZbVccQTuPZ,spotify:track:6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/tracks/6xGruZOHLs39ZbVccQTuPZ,https://api.spotify.com/v1/audio-analysis/6xGruZOHLs39ZbVccQTuPZ,233456,3
spotify:track:3RKjTYlQrtLXCq5ncswBPp,"Hey, Mickey!",spotify:artist:3IJ21966TwNZI24MwZHMu4,Baby Tate,66,['trap queen'],"Hey, Mickey!",76,False,2016-09-27,0.912,0.507,2,-11.952,1,0.0587,0.579,0.0,0.167,0.725,134.978,audio_features,3RKjTYlQrtLXCq5ncswBPp,spotify:track:3RKjTYlQrtLXCq5ncswBPp,https://api.spotify.com/v1/tracks/3RKjTYlQrtLXCq5ncswBPp,https://api.spotify.com/v1/audio-analysis/3RKjTYlQrtLXCq5ncswBPp,115556,4
spotify:track:1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,87,"['dance pop', 'pop', 'uk pop']",Dance The Night (From Barbie The Album),95,False,2023-05-25,0.671,0.845,11,-4.93,0,0.048,0.0207,0.0,0.329,0.775,110.056,audio_features,1vYXt7VSjH9JIM5oRRo7vA,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,176579,4
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,spotify:artist:06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,['pop'],Lover,98,False,2019-08-23,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
spotify:track:7x9aauaA9cu6tyfpHnqDLo,Seven (feat. Latto) (Explicit Ver.),spotify:artist:6HaGTQPmzraVmaVxvz6EUc,Jung Kook,86,['k-pop'],Seven (feat. Latto),97,True,2023-07-14,0.802,0.832,11,-4.107,1,0.0434,0.311,0.0,0.0815,0.89,124.997,audio_features,7x9aauaA9cu6tyfpHnqDLo,spotify:track:7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/tracks/7x9aauaA9cu6tyfpHnqDLo,https://api.spotify.com/v1/audio-analysis/7x9aauaA9cu6tyfpHnqDLo,185427,4
spotify:track:6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,spotify:artist:00FQb4jTyendYWaN8pK0wa,Lana Del Rey,90,"['art pop', 'pop']",Say Yes To Heaven,89,False,2023-05-19,0.49,0.352,6,-11.577,0,0.0254,0.709,0.0856,0.114,0.166,99.992,audio_features,6GGtHZgBycCgGBUhZo81xe,spotify:track:6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/tracks/6GGtHZgBycCgGBUhZo81xe,https://api.spotify.com/v1/audio-analysis/6GGtHZgBycCgGBUhZo81xe,209156,4
spotify:track:2Gfxp84BKn7TSrTen1nj65,Say You Love Me - Remix,spotify:artist:0jD0caYgYpVXcYcV6dbuj4,Deribb,36,[],Say You Love Me (Remix),54,False,2023-07-28,0.74,0.495,0,-11.493,0,0.203,0.415,0.0,0.232,0.748,107.073,audio_features,2Gfxp84BKn7TSrTen1nj65,spotify:track:2Gfxp84BKn7TSrTen1nj65,https://api.spotify.com/v1/tracks/2Gfxp84BKn7TSrTen1nj65,https://api.spotify.com/v1/audio-analysis/2Gfxp84BKn7TSrTen1nj65,155725,4
spotify:track:5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,spotify:artist:7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,85,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",AM,94,False,2013-09-09,0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,audio_features,5XeFesFbtLpXzIVDNQP22n,spotify:track:5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n,183956,4
spotify:track:5tCadSOz6WNCNr049GkZgK,Somebody,spotify:artist:1mfiClklwHVNZySnN2K1Ai,Yung Pooda,42,[],Somebody,56,True,2023-07-28,0.65,0.86,11,-4.742,0,0.275,0.133,0.0,0.134,0.336,149.904,audio_features,5tCadSOz6WNCNr049GkZgK,spotify:track:5tCadSOz6WNCNr049GkZgK,https://api.spotify.com/v1/tracks/5tCadSOz6WNCNr049GkZgK,https://api.spotify.com/v1/audio-analysis/5tCadSOz6WNCNr049GkZgK,170766,4
spotify:track:3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),spotify:artist:2wY79sveU1sp5g7SokKOiI,Sam Smith,83,"['pop', 'uk pop']",Unholy (feat. Kim Petras),85,False,2022-09-22,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,3nqQXoyQOWXiESFLlDF1hG,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4
spotify:track:2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),spotify:artist:0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,87,['rap'],HEROES & VILLAINS,91,True,2022-12-02,0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,2dHHgzDwk4BJdRwy9uXhTO,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
spotify:track:4xfe65RFV2JTGCc9Of8jZY,Lucky You,spotify:artist:4Lko1bJ6FNUnE6Ud95YSPf,Andy Dust,33,[],Lucky You,51,False,2023-09-22,0.711,0.828,1,-5.529,0,0.0402,0.124,1.69e-05,0.22,0.549,120.009,audio_features,4xfe65RFV2JTGCc9Of8jZY,spotify:track:4xfe65RFV2JTGCc9Of8jZY,https://api.spotify.com/v1/tracks/4xfe65RFV2JTGCc9Of8jZY,https://api.spotify.com/v1/audio-analysis/4xfe65RFV2JTGCc9Of8jZY,142000,4
spotify:track:4SC64uYq1eUnWhYbahqK6y,I love freaks (Sexyy’s Version),spotify:artist:3Ph8hNhDsxyruCsu6QyNfJ,Lijay,60,[],I love freaks (Sexyy’s Version),57,True,2023-09-01,0.721,0.439,2,-12.686,1,0.281,0.0712,1.91e-06,0.103,0.211,141.884,audio_features,4SC64uYq1eUnWhYbahqK6y,spotify:track:4SC64uYq1eUnWhYbahqK6y,https://api.spotify.com/v1/tracks/4SC64uYq1eUnWhYbahqK6y,https://api.spotify.com/v1/audio-analysis/4SC64uYq1eUnWhYbahqK6y,163696,4
